0.9223605488670015	4.1305736877467165	Cough
7.258580769593522	10.005612419771543	Cough
12.191207742060167	14.737726071058205	Cough
16.542345961678045	20.091430896575996	Cough
20.352097849829512	21.47497293414469	Cough
26.307342638887246	28.613245225322945	Cough
30.99935386879155	32.5232543811985	Cough
42.589021647311775	43.61163946390286	Cough
44.674359701876305	47.38128893067197	Cough
48.664573700516584	51.331400507929885	Cough
53.05581434151682	55.983308102183635	Cough
57.10618318649882	59.01105913057455	Cough
61.69793714867904	63.56271067137241	Cough
64.28455911332763	66.149332636021	Cough
68.77605580778375	70.42026479860597	Cough
72.64596254227695	74.12976063330154	Cough
77.37807619356361	79.2227985055658	Cough
79.86444089048811	80.54618569679278	Cough
82.43101043017732	83.23306371489727	Cough
