3.0260643230205466	3.448594918936198	Cough
4.2936561107675	5.188427299089371	Cough
6.002419621607008	6.748061792513658	Cough
6.8101985590845056	7.24515689713692	Cough
7.624191853658627	7.984584710946948	Cough
9.096835068295025	9.432373413366303	Cough
10.022674153874076	10.79317083699777	Cough
10.979581136710312	11.339974966055117	Cough
11.818428943501475	12.172608415749655	Cough
12.60756675380207	12.887182689399124	Cough
13.365636666845482	13.974577562473677	Cough
14.794784242087937	15.142750329295978	Cough
15.559067540171489	15.857323630888963	Cough
