5.616365	7.378362	Cough
10.764699	12.526696	Cough
16.683907	19.326903	Cough
23.594239	24.227456	Cough
28.274543	30.064071	Cough
32.128911	34.331407	Cough
39.810116	41.406925	Cough
44.022389	44.600545	Cough
48.427382	50.767534	Cough
51.758657	52.749780	Cough
60.430985	61.752483	Cough
62.743606	63.156574	Cough
64.560665	65.138820	Cough
69.006954	70.548701	Cough
72.764963	73.274290	Cough
75.710801	77.280080	Cough
77.816938	78.147312	Cough
83.171757	85.098941	Cough
88.925777	90.137150	Cough
91.114508	91.527476	Cough
95.932468	96.317905	Cough
97.267731	98.520401	Cough
106.518214	108.307743	Cough
113.277124	114.653684	Cough
118.893489	120.063565	Cough
